id,name,type,category,mechanism,designer,artist,publisher,min_players,max_players,playing_time,min_age,complexity_rating,integrates_with
4171.0,Sailor Moon CCG,boardgame,Card Game|Collectible Components,,Mark C. MacKinnon,,Dart Flipcards|Falomir Juegos|Guardians of Order,2,2,20,10,1.8,
6047.0,Port Arthur: The Russo-Japanese War,boardgame,Wargame,Hexagon Grid|Simulation,Ron Bell,,"Kokusai-Tsushin Co., Ltd. (国際通信社)|XTR Corp",2,2,180,12,2.0909,
296940.0,Do You Know Me?,boardgame,Mature / Adult|Party Game,Simultaneous Action Selection,Elliot Tebele,,What Do You Meme?,2,8,90,17,1,
5517.0,Mine!,boardgame,Economic|Industry / Manufacturing,Auction / Bidding|Simulation,David G. Watts,Wallace Nicoll,Rostherne Games|Winsome Games,3,5,60,13,2.3333,
194079.0,ROX,boardgame,Card Game|Real-time,Pattern Building,Günter Burkhardt,Franz Vohwinkel,HABA,2,4,15,7,1,
17195.0,Gettysburg: Three Days in July,boardgame,American Civil War|Civil War|Wargame,Hexagon Grid|Secret Unit Deployment|Simulation,Doug Speer,Keith Rocco,Speerit Strategy Games,2,2,100,12,2,
251785.0,"Run Animals, Run!",boardgame,Animals|Educational,Area Movement|Dice Rolling|Modular Board|Race|Random Production,Chih-Fan Chen,Yan Shi Ji,Mizo Games,2,4,40,12,1.75,
166248.0,Release!,boardgame,Card Game,Trick-taking,Alex Papadimoulis|Patrick Roach,Mark Bowytz,Inedo|Naturalist Games,2,10,30,12,1.625,
7963.0,Clash of Steel,boardgame,Wargame|World War II,Dice Rolling|Grid Movement|Hexagon Grid|Hidden Movement|Movement Points|Simulation,Lou Coatney|Larry Hoffman|Keith Poulter,Margaret Bond|Howard Bond|Jan French Johns|Rob Sexton,3W (World Wide Wargames),2,2,180,12,2.8667,
103077.0,Copié Collé,boardgame,Bluffing|Card Game|Memory,Memory,Jérôme Boullonnois,Elise Catros,ASYNCRON games,3,6,20,8,1,
83117.0,Kings of Mithril,boardgame,Dice|Fantasy|Medieval,Dice Rolling|Tile Placement,Esa Wiik,Esa Wiik,Mindwarrior Games|Tactic|Winning Moves Germany,2,4,45,8,1.875,
268921.0,The Goblin King is Angry,boardgame,Fantasy,Area Movement|Grid Movement|Take That|Variable Player Powers,Jonny Hinkle (II)|Billy Miller,,IION Games (It's In Our Nature Games),2,6,90,14,2.3333,
154010.0,MindMaze: Verzwickte Rätsel – Kriminalfälle,boardgame,Party Game,Storytelling,Timofey Bokarev,Anastasia Mazeina|Artem Pupov,Edge Entertainment|Magellan|Pegasus Spiele|Rebel Sp. z o.o.,2,99,30,10,1,
411890.0,Knowledge?,boardgame,Party Game|Trivia,Cooperative Game|Race,Peer Sylvester,Vernessa Himmler,Edition Spielwiese|Pegasus Spiele,2,6,60,12,0,
212902.0,Do Eat!,boardgame,Card Game,Hand Management,Yeon-Min Jung,Hami,"1979games|BoardM Factory|Korea Boardgames|Swan Panasia Co., Ltd.",2,2,10,8,1.3333,
148179.0,Oss,boardgame,Action / Dexterity,,Vincent Lemaire|Jean-Michel Maman|Charles-Amir Perret,Geoffrey Steck,Ariac Games|CAP Games|Spiel-ou-Face,2,6,30,7,1.1,
268582.0,Smash City,boardgame,Action / Dexterity|Dice|Fighting|Science Fiction,Dice Rolling|Die Icon Resolution|Map Deformation|Variable Set-up|Victory Points as a Resource,Stephen Avery,Matt Frank|Edgar Vega,WizKids (I),2,4,30,14,1,
136563.0,Stack Up!,boardgame,Action / Dexterity|Children's Game,Cooperative Game|Roll / Spin and Move,Joyce Johnson,Tad Carpenter,Peaceable Kingdom|GoKids 玩樂小子,2,6,15,3,1,
776.0,Remmi Demmi,boardgame,Party Game|Real-time,Set Collection,Klaus Palesch,Franz Vohwinkel,Goldsieber Spiele,4,9,30,8,1,
66044.0,Scary Tales: Prince Charming vs. Hansel,boardgame,Card Game|Fantasy,Hand Management,Reiner Knizia,,Playroom Entertainment,2,2,20,13,1.5455,Scary Tales: Big Bad Wolf vs. Cinderella|Scary Tales: Little Red vs. Pinocchio|Scary Tales: Snow White vs. The Giant
283796.0,Die Schule der magischen Tiere: Nicht zu fassen!,boardgame,,,,,KOSMOS,1,4,0,6,0,
3107.0,Mömmen,boardgame,Card Game|Children's Game,Set Collection,Volker Schwägerl,Uschi Heusel,Die Wuselmäuse,2,5,45,7,1,
179574.0,Scuba,boardgame,Adventure|Animals|Exploration|Nautical,Action Points|Grid Movement|Modular Board|Push Your Luck|Set Collection,Martin Looij,Sebastian Koziner|Shaz Yong,Keep Exploring Games,2,4,60,8,1.6,
11051.0,Number Quest,boardgame,Dice|Educational|Math|Number,Dice Rolling,Jack Berkovi|Edger Fineberg,,Dorling Kindersley (DK)|Ravensburger,2,4,50,7,1.3333,
3788.0,The American Goldrush 1849,boardgame,American West|Economic,Dice Rolling|Pick-up and Deliver|Push Your Luck|Roll / Spin and Move,Jean du Poël,,Fagus|Historien Spiele Galerie (Historien Spielegalerie),2,10,120,12,1,
29741.0,Banqi,boardgame,Abstract Strategy,Grid Movement,(Uncredited),,(Public Domain),2,2,15,10,1.5714,
232879.0,Hindenburg's Hour: The Tannenberg Campaign 1914,boardgame,Wargame|World War I,Dice Rolling|Grid Movement|Hexagon Grid|Movement Points|Simulation,Benjamin Richter,Evelyn Düll,Dr. Richter Konfliktsimulationen,1,1,90,12,1.5,
5266.0,Scorpion,boardgame,Racing,Dice Rolling|Roll / Spin and Move,Tom Kremer,Cathy Simpson,Clementoni|Habourdin International|Spear's Games,2,4,20,10,2.3333,
36985.0,Logger,boardgame,Abstract Strategy|Environmental,Area-Impulse|Enclosure|Square Grid,Erik Dresner,,(Public Domain)|(Web published),2,4,30,0,1.8889,
7604.0,Final Fantasy IX Tetra Master Card Game,boardgame,Abstract Strategy|Card Game|Video Game Theme,Pattern Building|Tile Placement,Shaun M. Thomas,,Dino Entertainment,2,2,20,10,1.4,
189735.0,Monsters Party: Voodoo Madness,boardgame,Bluffing|Card Game|Deduction|Horror,Hand Management|Open Drafting|Player Elimination|Take That,Yo Leiten,Alejo Batista,iN'sanity Games,2,6,45,8,1.3333,
151396.0,Bigfoot,boardgame,Deduction,Open Drafting,Scott Almes,Brett Brooks (II),Game Salute,2,2,15,12,1.75,
4655.0,Battle of the Halji,boardgame,Fighting|Horror|Humor|Science Fiction,Hexagon Grid,Chris Hunt|Jake Thornton,Shiva Webb,Fugitive Games,2,6,180,12,2.75,
123930.0,Pint Craft,boardgame,Card Game|Industry / Manufacturing,Set Collection,Nick Helmholdt,,"(Self-Published)|The Game Crafter, LLC",2,6,60,21,1.75,
307.0,Candidate,boardgame,Political,,Richard Winter,Jean Baer|Dave Dobyski,The Avalon Hill Game Co,2,6,90,10,1.9444,
140100.0,Hero Brigade,boardgame,Card Game|Comic Book / Strip|Fighting,"Campaign / Battle Card Driven|Deck, Bag, and Pool Building|Hand Management",Nicholas Yu,Paul Brar|Kendall Goode|Jakub Rozalski|Lea Segarra,"Game Salute|Zucchini People Games, LLC",1,2,20,13,2.3333,Hero Brigade: Hero Harder
90460.0,OlymPeak,boardgame,Card Game|Mythology,Simultaneous Action Selection,Sagit Ben-Yehuda|Avraham Yoffe,Eran Michalovitz,Piatnik|ToySmart,2,6,30,8,1.75,
6573.0,Husch Husch kleine Hexe,boardgame,Children's Game|Dice|Fantasy|Memory|Racing,Dice Rolling|Memory|Roll / Spin and Move,Heinz Meister,Heiner Buck|Karen Michael Crawford|Joachim Krause|Walter Pepperle|Foto Rhomberg|Detlev Richter|Heidemarie Rüttinger,F.X. Schmid|Gigamic|Kärnan|Ravensburger|Zoch Verlag,2,6,15,3,1,
8178.0,Constellation,boardgame,Abstract Strategy,Pattern Building,Hans van Halteren,Markus Welbourne|David Wilkinson,JKLM Games,2,3,30,10,1.75,
1537.0,C&O/B&O,boardgame,Trains|Transportation,Pick-up and Deliver|Simulation|Track Movement,Thomas N. Shaw,(Uncredited),The Avalon Hill Game Co,1,2,360,10,2.1,
339419.0,Blast,boardgame,Card Game|Science Fiction,Ladder Climbing,Scott Almes,Marco Primo,White Goblin Games|SD Games,2,2,30,10,1.5,
290066.0,The Queen's Collection,boardgame,Card Game,Cooperative Game|Hand Management|Solo / Solitaire Game,Daniel Bernsen,Patricia Limberger|Dennis Lohausen,Queen Games,1,4,30,8,1,
2545.0,Contigo,boardgame,Abstract Strategy,Pattern Building|Pattern Recognition,Frank Thibault,,3M,2,4,45,12,2.2,
17693.0,Piranha,boardgame,Action / Dexterity|Children's Game,,Ronald Hofstätter|Arno Steinwender,Ian Stephen,Ravensburger,2,6,20,5,1,
308777.0,Psycho Chickens,boardgame,Animals|Card Game,Single Loser Game,,,Neon Chicken,2,8,39,7,1,
69904.0,Quack in the Box,boardgame,Card Game|Humor|Medical,Hand Management,,Len Peralta,"Don Gusano Games, Inc.",2,6,45,13,1.25,
253678.0,EGO Family,boardgame,Party Game,,,,Game InVentorS|Trefl,2,4,30,8,1,
13070.0,Revolución,boardgame,Card Game,Hand Management|Variable Player Powers,Pascal Bernard|Franck Dion,,Asmodee|Siroz Productions,3,6,45,10,1.2,
7802.0,Tank Commander: The Eastern Front,boardgame,Card Game|Collectible Components|Wargame|World War II,Area Movement,Ulrich Blennemann|John Desch,Beth Queman,"Critical Hit, Inc.|Moments in History",2,4,45,10,2.375,
137354.0,Trifecta,boardgame,Abstract Strategy|Card Game|Math,Memory|Pattern Building|Push Your Luck|Trick-taking,Zoran Dobrijevic,Ashley Andersen,(Self-Published)|Victory Point Games,2,2,20,8,1,
375649.0,Sakura Heroes,boardgame,Dice,Dice Rolling,Michael Kallauch|Emma Kallauch|Maja Kallauch,Roberto Gatto,Ravensburger,2,4,0,7,1,
3047.0,Rails Through the Rockies,boardgame,Trains,Action Points|Crayon Rail System,John C. Luecke,,Adventure Games,2,4,240,0,3.125,
9083.0,Grunwald 1410,boardgame,Medieval|Wargame,Hexagon Grid,Ted Raicer,,"Kokusai-Tsushin Co., Ltd. (国際通信社)|XTR Corp",2,2,180,12,2.8571,
3844.0,Pez,boardgame,Card Game|Collectible Components,,Mike Fitzgerald,,"U.S. Games Systems, Inc.",2,4,20,0,1.3333,
5165.0,Code Breaker,boardgame,Card Game|Deduction,Hand Management,Robert Abbott|Alex Randolph,,Winning Moves Germany|Winning Moves UK Ltd.,2,4,20,10,1.8,
368267.0,American Psycho: A Killer Game,boardgame,Card Game|Movies / TV / Radio theme,Trick-taking,Dan Blanchett,D'zart,Renegade Game Studios,2,5,60,14,2,
10718.0,The Garden Game,boardgame,Card Game|Environmental|Farming,Roll / Spin and Move|Set Collection|Trading,Sarah Ponsonby,Sarah Ponsonby,"The Garden Game, Ltd.|Publijuego",2,4,0,12,1.6667,
221208.0,MBL Pocket Pro Tour,boardgame,Card Game,Open Drafting,Alara Cameron,Fábio Fontes,Level 99 Games,2,4,0,0,1.2,
175868.0,Metro 2033: Breakthrough,boardgame,Card Game|Novel-based|Science Fiction,Hand Management|Set Collection|Trading,Evgeny Nikitin,Sergey Dulin,Hobby World|Ogry Games,2,5,0,12,2.5,
2586.0,Trivial Pursuit: Game Show,boardgame,Movies / TV / Radio theme|Party Game|Trivia,Roll / Spin and Move,(Uncredited),,Horn Abbot Ltd.|Parker Brothers,3,6,30,0,1,
10805.0,A Dark and Bloody Ground,boardgame,American Indian Wars|Wargame,Area Movement|Hexagon Grid,Paul Rohrbaugh,Craig Grando,"Against the Odds|LPS, Inc.",1,2,0,12,2.8462,
11347.0,Seega,boardgame,Abstract Strategy,Point to Point Movement,(Uncredited),Jon Hather,ABRA|Bibelot Games|Fratelli Fabbri Editori  (Fabbri Editore)|Geoludie|Gerhards Spiel und Design|Gothic Green Oak|Great American Trading Company|Guild Publishing|HiKu Spiele|Kipo's|L. P. Septímio|NewVenture Games|Plasticart|Playford Games|Semper|Les Zibrides,2,2,20,8,2,
30582.0,Good Question!,boardgame,Party Game,Storytelling|Targeted Clues,Ludovic Maublanc,Olivier Fagnère,Repos Production|Asmodee|Cocktail Games,3,8,30,10,1.1429,
229319.0,Human Interface: Be a Better Human,boardgame,Miniatures|Science Fiction,Cooperative Game|Modular Board|Variable Player Powers,Rafał Bagiński,,Postindustrial Games,1,5,90,14,2.7143,Human Interface: Nakamura Tower
146707.0,Space Junk,boardgame,Humor|Print & Play|Racing|Science Fiction|Space Exploration,Dice Rolling|Storytelling|Take That,Mike Friesen|Leif Steiestol,JJ Ariosa,Lamp Light Games Inc,2,6,60,8,1.4286,
91759.0,Pamplona: Viva San Fermín!,boardgame,Animals|Racing,Grid Movement|Hand Management|Take That|Variable Player Powers,Massimo Pesce,,Ghenos Games|HomoLudicus|Tartan Grizzly Productions,2,4,45,8,2.6364,
320505.0,Mattock,boardgame,Abstract Strategy|Print & Play,Connections|Hexagon Grid|Map Addition|Network and Route Building|Pattern Recognition|Tile Placement|Variable Set-up,Drew Edwards,,MindSports,2,2,40,8,2.25,
66047.0,Fast Lane,boardgame,Action / Dexterity|Animals|Children's Game|Real-time,Dice Rolling|Pattern Recognition,Reiner Knizia,Gianluca Panniello,Egmont Polska|Piatnik|Playroom Entertainment,2,6,10,6,1,
139456.0,Historical Conquest: The Card Game,boardgame,Adventure|Card Game|Fighting|Science Fiction,Deck Construction|Hand Management|Player Elimination|Trading,Zack Edwards,Historical Conquest Artists,Figurative Past,2,6,30,7,2.4,
205873.0,Freaky,boardgame,Card Game,Pattern Building,Leo Colovini,Oliver Freudenreich,AMIGO,2,5,15,8,1,
360158.0,The Best Friend Game,boardgame,Card Game|Humor|Party Game,Voting,,,DSS Games,4,12,0,14,1,
169988.0,Pancake Pile-Up,boardgame,Action / Dexterity|Children's Game,Pattern Building,,,Educational Insights,2,12,5,4,1,
141569.0,CrossWays,boardgame,Abstract Strategy|Card Game,Grid Movement|Hand Management|Pattern Building|Take That,,,The Op Games,2,4,15,8,1.5,
8502.0,Big League Baseball,boardgame,Sports,Dice Rolling,(Uncredited),,3M,2,2,90,0,1.8571,
166390.0,Moscow to Paris,boardgame,Card Game|Trains,Hand Management,Evgeny Nikitin,Ekaterina Kolosovskaya,Hobby World,2,4,30,8,1,
27950.0,Paukenschlag,boardgame,Nautical|Wargame|World War II,Area Movement|Hexagon Grid|Simulation,Perry Moore,Craig Grando,"Against the Odds|LPS, Inc.",2,2,240,12,2.6364,
22578.0,Transport,boardgame,Industry / Manufacturing|Transportation,Point to Point Movement|Tile Placement,Richard van Oostrum|Rob Vermeer,,Symbiose,2,4,30,10,1.5,
1008.0,Die Schlangen von Delhi,boardgame,,Tile Placement,Manfred Franz,Klaus Albrecht,Blatz,2,4,30,8,1.5,
126464.0,Array,boardgame,Card Game,Hand Management|Pattern Building,,,Funnybone Toys,2,5,0,8,1.25,
376656.0,The Traitors,boardgame,Deduction|Movies / TV / Radio theme|Real-time,Cooperative Game|Real-Time|Scenario / Mission / Campaign Game|Traitor Game|Voting,,,Goliath Games|Identity Games International B.V.,4,6,60,12,1,
3295.0,Athos,boardgame,Abstract Strategy,Action Points|Tile Placement,Wolfgang Kramer|Sven Kübler,Franz Vohwinkel,KOSMOS,2,4,45,12,1.5,
238884.0,13 Chefs,boardgame,Deduction,,Victor Amanatidis,,Artipia Games,2,2,10,8,1,
109017.0,Launchpad 23,boardgame,Dice|Space Exploration,Dice Rolling|Set Collection,Andrew Looney,,Looney Labs,2,4,15,0,1.6,
348517.0,Mes Amis Sont...,boardgame,Party Game|Real-time|Trivia,Team-Based Game,Romaric Galonnier|Benoit Turpin,,Le Droit de Perdre,3,11,10,16,1,
11551.0,Casbah,boardgame,Arabian|Children's Game,Tile Placement,Sylvie Barc,David Cochard,La Haute Roche,1,4,45,8,1,
11703.0,War of the States: Chickamauga & Chattanooga,boardgame,American Civil War|Wargame,Hexagon Grid,Brian L. Knipple|David A. Powell,,Avalanche Press Ltd.,2,2,30,12,2.5385,
62374.0,Lorrein,boardgame,Abstract Strategy|Action / Dexterity|Ancient|Animals|City Building|Civilization|Educational|Farming|Industry / Manufacturing|Medieval|Negotiation|Renaissance|Territory Building,Area Majority / Influence|Modular Board|Team-Based Game|Trading,Arthur Scholten,Arthur Scholten|Marleen Scholten,Sensalot,2,4,30,7,2.3333,
24779.0,UNO House Rules,boardgame,Card Game,Hand Management,(Uncredited),,"Mattel, Inc.|Spear's Games",2,10,30,7,1,
2390.0,Race to Riches,boardgame,Children's Game|Dice,Commodity Speculation|Stock Holding,(Uncredited),,F.X. Schmid|Golden,2,4,45,10,1.7143,
239523.0,Misantropia Express,boardgame,Card Game|Environmental|Humor|Party Game,Acting|Role Playing|Storytelling|Worker Placement,Francis Green,"Davide ""Daw"" Berardi",CosplaYou,2,8,60,14,2,
154723.0,Drago-Tuku,boardgame,Animals|Children's Game|Dice|Fantasy,Cooperative Game|Dice Rolling|Set Collection,Claude Weber,Gediminas Akelaitis,LOGIS|Belleville (Бельвіль)|Brain Games|Granna|Jumping Turtle Games|PMWD,3,4,20,5,1,
389198.0,What the Cup!?,boardgame,Bluffing|Deduction|Dice|Party Game,Deduction|Take That,,,The Op Games,3,6,20,12,1,
3598.0,Tracks to Telluride,boardgame,Racing|Trains,Crayon Rail System,John Bohrer,,Winsome Games,2,6,120,13,3.25,
26349.0,Wojny Napoleonskie,boardgame,Napoleonic|Wargame,Hexagon Grid|Ratio / Combat Results Table,Michal Rakowski,Zbigniew Kasprzak,Dragon,2,2,180,12,2.4286,
1207.0,Big Deal,boardgame,Economic,Auction / Bidding|Stock Holding,Tzvika Harpaz|Yoel Rotem|Roy Wagner|Gal Zuckerman,Franz Vohwinkel,AMIGO,2,6,120,12,3,
821.0,La Trel,boardgame,Abstract Strategy,,Richard K Morgan,(Uncredited),ASS Altenburger Spielkarten|Millennium 2 Games Limited,2,2,60,10,1.6,
243101.0,Monopoly: Stranger Things,boardgame,Economic|Movies / TV / Radio theme|Negotiation,Auction / Bidding|Dice Rolling|Player Elimination|Set Collection|Trading,,,Hasbro,2,8,480,14,1.4,
6355.0,Cirondo,boardgame,Abstract Strategy,Grid Movement,Angus Wright,,Cirondo Games Company Limited|Egmont Litas,2,4,60,13,2.875,
93041.0,Guilty Gods,boardgame,Card Game,,Carlos B. García Aparício,Wen Yu Li,Edge Entertainment,2,2,20,12,2.25,
111830.0,DiceAFARI,boardgame,Animals|Dice,Area Majority / Influence|Dice Rolling|Modular Board|Pattern Building|Set Collection,Chris James (I),Brian Elligson|Darrell Louder,Stratus Games,2,4,15,8,1.1818,
104234.0,Sour Apples to Apples,boardgame,Card Game|Humor|Party Game|Word Game,Hand Management|Simultaneous Action Selection,,,"Mattel, Inc.",4,8,30,12,1.1111,
25567.0,Mozaika,boardgame,Abstract Strategy|Ancient,Auction / Bidding|Hand Management|Pattern Building|Set Collection|Tile Placement,Adam Kałuża,Michał J. Zieliński,(Web published)|Kuźnia Gier,3,5,30,8,1.7,
333116.0,Zombie Princess and the Enchanted Maze,boardgame,Fantasy|Maze|Zombies,Grid Movement|Pieces as Map|Tile Placement,Andrew Beardsley,Lou Luke Webb,WizKids (I),2,5,60,10,2,
1316.0,Plem Plem,boardgame,Party Game,,Wolfgang Kramer,Hans-Jörg Brehm|Franz Vohwinkel,Ravensburger|Schmidt Spiele,3,7,60,8,1,
9901.0,Electric Jeopardy Game,boardgame,Memory|Movies / TV / Radio theme|Trivia,Memory|Simultaneous Action Selection,(Uncredited),,Pressman Toy Corp.,3,4,30,10,1.6667,
165743.0,In Love and War,boardgame,Animals|Card Game,Set Collection,Kuraki Mura,,"Kuraki Mura B.G. Studio|Swan Panasia Co., Ltd.",2,5,15,6,1.8333,
10590.0,The Big One,boardgame,Wargame|World War II,Hexagon Grid,William L. Banks|Paul Cooper,(Uncredited),Game Publications Group|One Small Step,2,2,60,12,1.6,
8456.0,Fight on the Beaches,boardgame,Wargame|World War II,Dice Rolling|Hexagon Grid,John Lambshead|Robert Sandell,Rodger B. MacGowan,3W (World Wide Wargames),2,2,120,12,2.5833,
7088.0,Warangel Card Game,boardgame,Card Game|Fantasy|Mythology|Wargame,,Angelo Porazzi,Angelo Porazzi,Angelo Porazzi Games|Hasbro,2,10,60,12,1.5,
170609.0,Treatment: A Psychiatry Card Game,boardgame,Card Game|Medical,Hand Management,Leo Borg|Markus Takanen,Patrick Crotty,Shared Bulb Games,2,5,30,12,1,
147824.0,TF22 Mine,boardgame,Card Game|Science Fiction|Transportation,Modular Board|Pick-up and Deliver,Rainer Knöbel,Odysseas Stamoglou,TF Verlag UG,2,4,35,14,1.6,
3999.0,Diabolo,boardgame,Card Game|Real-time|Word Game,Spelling,Reiner Knizia,Bluguy|Jürgen Martens|Anke Pohl|Thilo Rick,Adlung-Spiele|Klee,2,6,20,10,1.1818,
156927.0,The Walking Dead: The Prison – Board Game,boardgame,Comic Book / Strip|Horror|Zombies,Area Movement|Cooperative Game|Dice Rolling,Brian David-Marshall|Keith Tralins|Matthew Wang,Charlie Adlard|Jason Greeno,"(Self-Published)|MegaGigaOmniCorp, Inc.",2,6,60,13,2,The Walking Dead: The Board Game
218577.0,Bubble Jungle,boardgame,Action / Dexterity|Children's Game,Set Collection,Brian Weinstock,Cyril Bouquet,Blue Orange (EU)|Blue Orange Games|Brainteasers|Broadway Toys LTD,2,4,10,5,1,
22169.0,Chez Guevara,boardgame,Card Game|Humor|Modern Warfare|Political,Set Collection|Take That,Steve Jackson (I),Greg Hyland|John Kovalic,Hobby World|Pegasus Spiele|Steve Jackson Games,2,5,60,12,1.5909,
69703.0,Phase,boardgame,Card Game,,Jeremy Holcomb|Bryan Reese,Goulven Quentel,Alderac Entertainment Group,2,5,40,14,1.6667,
40808.0,J'te Gage Que... 2,boardgame,Bluffing|Card Game|Party Game|Real-time,Acting|Role Playing,Christian Lemay,Olivier Fagnère,Cocktail Games|HeidelBÄR Games|Heidelberger Spieleverlag|Scorpion Masqué,4,50,120,12,1,J'te Gage Que...
312289.0,Your Friend Is Sad,boardgame,Card Game,Hand Management|Matching|Solo / Solitaire Game,Jason Anarchy,Aaron Lenk|Shen,Jason Anarchy Games,1,4,30,14,1,
761.0,The Great Brain Robbery,boardgame,American West|Card Game|Fantasy|Fighting|Horror|Trains|Zombies,Campaign / Battle Card Driven|Roll / Spin and Move,James Ernest,Brian Snoddy,Cheapass Games|Truant Spiele,3,7,60,10,1.3,
173157.0,Takamachi!,boardgame,Dice|Party Game,Dice Rolling,Treo Game Designers,Albertine Blass,FlexiQ Games|FoxMind|FoxMind Israel|Reflexshop,2,4,15,4,1,
251444.0,Penny Rails,boardgame,American West|Card Game|Print & Play|Trains,Hand Management|Investment|Network and Route Building|Stock Holding|Tile Placement,Travis D. Hill,George Tagmire,Button Shy,2,2,20,8,2,
111418.0,ARC,boardgame,Card Game|Fighting|Science Fiction|Territory Building,Action Points|Hand Management|Player Elimination|Variable Player Powers,Greg Puzon|Thomas Rushing|Ryan Saplan,,(Self-Published)|Tech Lab Games,2,4,15,13,2.5,
270632.0,Bon Appetit!,boardgame,Card Game,Auction / Bidding|Commodity Speculation,Gilad Yarnitzky,Magdalena Markowska,Strawberry Studio|Lucrum Games,2,4,20,8,1,
151985.0,Evolution: Random Mutations,boardgame,Animals|Card Game|Dice,Dice Rolling|Hand Management,Dmitry Knorre|Sergey Machin,,Rightgames RBG SIA,2,4,55,12,1.5714,Evolution: The Origin of Species
42702.0,Jackal,boardgame,Exploration|Pirates,Action Points|Area Majority / Influence|Area Movement|Hand Management|Modular Board|Pick-up and Deliver,Dmitry Kibkalo,Tatiana Maifat,Magellan,2,4,120,8,1.3478,
14343.0,Zeepkistenrace,boardgame,Card Game|Racing,Simultaneous Action Selection|Variable Phase Order,Arthur Tebbe,Adrie Janssen,Identity Games International B.V.,2,6,15,6,1,
257324.0,The Lord of the Rings: Quest to Mount Doom,boardgame,Exploration|Fantasy|Miniatures|Movies / TV / Radio theme|Novel-based,Dice Rolling|Point to Point Movement|Take That,Jay Clare,,Games Workshop Ltd.,2,5,45,8,2,
130626.0,The Hobbit: An Unexpected Journey – Das Kartenspiel,boardgame,Card Game|Fantasy|Movies / TV / Radio theme|Novel-based,Area Majority / Influence|Hand Management,Reiner Knizia,,Ravensburger,2,4,30,8,1.3333,
272578.0,Scrabble: Harry Potter,boardgame,Movies / TV / Radio theme|Word Game,Hand Management|Pattern Building|Spelling,,,The Op Games,2,4,0,0,1,
17005.0,Bonaparte: The Napoleonic Campaigns,boardgame,Napoleonic|Wargame,Hexagon Grid|Simulation,Marco Donadoni,Enea Riboldi,International Team (I),2,4,480,12,3.25,
179227.0,3 Seeds: Reap Where You Sow,boardgame,Farming,Hand Management|Take That,Anthony Buhr,,Chara Games,2,5,45,12,1.5,
236459.0,Wulong,boardgame,Bluffing|Dice,Betting and Bluffing|Dice Rolling|Push Your Luck,Anselm Ostertag|Philipp Wetzel,"Lars-Arne ""Maura"" Kalusky",APAS Verlag,2,5,60,10,1,
824.0,Hijara,boardgame,Abstract Strategy,Pattern Building,Martin H. Samuel,Martin H. Samuel,(Self-Published)|Ducosim|Games Above Board|Great American Trading Company|Sterling Games,2,2,40,10,1.4,
392150.0,Unfold: Through the Wall,boardgame,Deduction|Puzzle,Cooperative Game,Alexander Peshkov|Ekaterina Pluzhnikova,,Alley Cat Games|Delight|Lifestyle Boardgames Ltd|Red Cat Games,1,5,30,8,0,
209168.0,Get Reelz,boardgame,Card Game|Humor|Movies / TV / Radio theme|Party Game|Word Game,Voting,Robert Burke,Jesse Seidule,8th Summit|Grey Fox Games,3,8,30,0,1,
42636.0,Gemischtes Doppel,boardgame,Card Game|Educational|Party Game|Puzzle|Word Game,Memory,Christian Gottwalt,Mirko Borsche,MeterMorphosen,1,6,30,16,1.2857,Gemischtes Doppel 2|Gemischtes Doppel 3|Gemischtes Doppel 4
8332.0,Red Beach One: Tarawa,boardgame,Wargame|World War II,Hexagon Grid,Mike Joslyn,Mark Simonitch,Decision Games (I),1,1,120,0,2.6667,
147472.0,Shooting Star,boardgame,Card Game|Science Fiction,Hand Management|Modular Board|Simultaneous Action Selection|Tile Placement,Isabella Amoretti|Valerio Zini,Roberta Barletta|Andrea Guerrieri,DV Games,2,5,30,10,1.6667,
177289.0,Leaps and Ledges,boardgame,Number|Party Game|Racing,Hand Management,,,MindWare,2,4,40,8,1.6,
3628.0,Freche Frösche,boardgame,Children's Game|Memory,Memory|Set Collection,Wolfgang Panning,Katja Schmiedeskamp,Queen Games,2,6,30,5,1,
40651.0,Too Many Monkeys,boardgame,Animals|Card Game|Children's Game|Number,Open Drafting,Matthew A. Cohen,Mike Moran,Gamewright,2,6,20,6,1.0476,
65559.0,Take the Cake,boardgame,Children's Game,Pattern Recognition,Anja Wrede,Russell Benfanti,Gamewright,2,4,15,4,1,
2996.0,Dodge City,boardgame,American West,Area Majority / Influence,Bernd Brunnhofer|Karl-Heinz Schmiel,,Hans im Glück,2,5,60,8,2.3333,
12818.0,Cubilete,boardgame,Bluffing|Dice,Dice Rolling|Set Collection,(Uncredited),,(Public Domain),2,2,0,0,1,
298741.0,Intime Conviction n°2: L'Affaire du Passeur,boardgame,Deduction|Murder / Mystery,Cooperative Game|Scenario / Mission / Campaign Game|Storytelling|Voting,Céline Pieters,Raphaël Vanleemputten,Editions Fika|Blackrock Games|Gen-X Games|Lifestyle Boardgames Ltd|Nosolorol Ediciones,2,12,60,15,1,
313551.0,Anxiety Attack!,boardgame,Card Game|Maze|Medical,Follow|Open Drafting|Player Elimination|Point to Point Movement|Slide / Push,Nick Seluk,Nick Seluk,(Web published)|Nutt Heads,2,6,45,12,1,
23456.0,Trivial Pursuit: Star Wars – Bite Size,boardgame,Movies / TV / Radio theme|Party Game|Science Fiction|Trivia,Dice Rolling,(Uncredited),,Hasbro|Horn Abbot International|Parker Brothers,2,6,0,12,1.6,
